pre, count, x1, y1, z1, x2, y2, z2, pst
0 , 1268 , 1992 , 1927 , 1152 , 2059 , 2053 , 1635 , 4294967295
0 , 1269 , 1991 , 1928 , 1155 , 2059 , 2053 , 1638 , 4294967295
0 , 1270 , 1990 , 1928 , 1152 , 2061 , 2053 , 1636 , 4294967295
0 , 1271 , 1991 , 1930 , 1154 , 2062 , 2054 , 1637 , 4294967295
0 , 1272 , 1992 , 1930 , 1153 , 2062 , 2054 , 1636 , 4294967295
0 , 1273 , 1994 , 1929 , 1155 , 2062 , 2054 , 1638 , 4294967295
0 , 1274 , 1994 , 1928 , 1155 , 2062 , 2053 , 1638 , 4294967295
0 , 1275 , 1996 , 1927 , 1153 , 2062 , 2053 , 1636 , 4294967295
0 , 1276 , 2000 , 1924 , 1153 , 2061 , 2051 , 1637 , 4294967295
0 , 1277 , 2001 , 1922 , 1153 , 2060 , 2051 , 1636 , 4294967295
0 , 1278 , 2001 , 1920 , 1155 , 2059 , 2050 , 1637 , 4294967295
0 , 1279 , 1999 , 1920 , 1154 , 2059 , 2050 , 1636 , 4294967295
0 , 1280 , 1997 , 1920 , 1153 , 2058 , 2050 , 1635 , 4294967295
0 , 1281 , 1993 , 1920 , 1152 , 2058 , 2050 , 1634 , 4294967295
0 , 1282 , 1990 , 1922 , 1152 , 2058 , 2051 , 1635 , 4294967295
0 , 1283 , 1987 , 1923 , 1151 , 2059 , 2051 , 1635 , 4294967295
0 , 1284 , 1984 , 1923 , 1151 , 2060 , 2051 , 1636 , 4294967295
0 , 1285 , 1983 , 1924 , 1151 , 2061 , 2052 , 1636 , 4294967295
0 , 1286 , 1982 , 1924 , 1149 , 2062 , 2052 , 1634 , 4294967295
0 , 1287 , 1983 , 1925 , 1149 , 2062 , 2052 , 1635 , 4294967295
0 , 1288 , 1984 , 1925 , 1152 , 2062 , 2052 , 1636 , 4294967295
0 , 1289 , 1988 , 1925 , 1154 , 2062 , 2052 , 1637 , 4294967295
0 , 1290 , 1992 , 1926 , 1156 , 2062 , 2052 , 1638 , 4294967295
0 , 1291 , 1995 , 1926 , 1154 , 2061 , 2052 , 1637 , 4294967295
0 , 1292 , 1998 , 1926 , 1153 , 2060 , 2052 , 1637 , 4294967295
0 , 1293 , 1998 , 1925 , 1155 , 2059 , 2052 , 1637 , 4294967295
0 , 1294 , 2000 , 1924 , 1156 , 2058 , 2052 , 1638 , 4294967295
0 , 1295 , 2000 , 1924 , 1156 , 2058 , 2051 , 1637 , 4294967295
0 , 1296 , 2000 , 1926 , 1157 , 2058 , 2052 , 1638 , 4294967295
0 , 1297 , 1998 , 1925 , 1154 , 2058 , 2052 , 1637 , 4294967295
0 , 1298 , 1995 , 1925 , 1154 , 2058 , 2052 , 1637 , 4294967295
0 , 1299 , 1990 , 1924 , 1151 , 2316 , 2051 , 1635 , 4294967295
0 , 1300 , 1988 , 1924 , 1153 , 2060 , 2051 , 1637 , 4294967295
0 , 1301 , 1988 , 1924 , 1149 , 2061 , 2051 , 1635 , 4294967295
0 , 1302 , 1987 , 1924 , 1148 , 2062 , 2052 , 1634 , 4294967295
0 , 1303 , 1989 , 1924 , 1149 , 2062 , 2052 , 1635 , 4294967295
0 , 1304 , 1989 , 1923 , 1150 , 2062 , 2051 , 1635 , 4294967295
0 , 1305 , 1991 , 1924 , 1151 , 2062 , 2052 , 1636 , 4294967295
0 , 1306 , 1994 , 1923 , 1148 , 2062 , 2052 , 1635 , 4294967295
0 , 1307 , 1996 , 1923 , 1150 , 2061 , 2051 , 1636 , 4294967295
0 , 1308 , 1997 , 1923 , 1148 , 2060 , 2051 , 1634 , 4294967295
0 , 1309 , 1997 , 1923 , 1152 , 2059 , 2051 , 1637 , 4294967295
0 , 1310 , 1996 , 1922 , 1152 , 2059 , 2051 , 1636 , 4294967295
0 , 1311 , 1994 , 1924 , 1152 , 2058 , 2051 , 1636 , 4294967295
0 , 1312 , 1993 , 1924 , 1153 , 2058 , 2051 , 1637 , 4294967295
0 , 1313 , 1989 , 1924 , 1152 , 2059 , 2052 , 1636 , 4294967295
0 , 1314 , 1988 , 1923 , 1154 , 2059 , 2051 , 1638 , 4294967295
0 , 1315 , 1985 , 1924 , 1153 , 2060 , 2051 , 1637 , 4294967295
0 , 1316 , 1985 , 1925 , 1155 , 2061 , 2051 , 1638 , 4294967295
0 , 1317 , 1983 , 1924 , 1151 , 2062 , 2052 , 1635 , 4294967295
0 , 1318 , 1984 , 1924 , 1152 , 2062 , 2052 , 1636 , 4294967295
0 , 1319 , 1986 , 1923 , 1152 , 2062 , 2052 , 1635 , 4294967295
0 , 1320 , 1989 , 1923 , 1154 , 2062 , 2052 , 1636 , 4294967295
0 , 1321 , 1992 , 1923 , 1154 , 2062 , 2051 , 1636 , 4294967295
0 , 1322 , 1995 , 1924 , 1153 , 2061 , 2052 , 1635 , 4294967295
0 , 1323 , 1998 , 1922 , 1153 , 2060 , 2051 , 1635 , 4294967295
0 , 1324 , 1997 , 1922 , 1154 , 2059 , 2051 , 1635 , 4294967295
0 , 1325 , 2000 , 1922 , 1156 , 2058 , 2051 , 1637 , 4294967295
0 , 1326 , 1999 , 1921 , 1153 , 2058 , 2051 , 1636 , 4294967295
0 , 1327 , 1999 , 1923 , 1154 , 2058 , 2051 , 1636 , 4294967295
0 , 1328 , 1996 , 1922 , 1151 , 2058 , 2051 , 1635 , 4294967295
0 , 1329 , 1992 , 1921 , 1153 , 2058 , 2051 , 1636 , 4294967295
0 , 1330 , 1989 , 1920 , 1149 , 2059 , 2050 , 1634 , 4294967295
0 , 1331 , 1987 , 1920 , 1150 , 2060 , 2050 , 1634 , 4294967295
0 , 1332 , 1986 , 1919 , 1146 , 2061 , 2050 , 1632 , 4294967295
0 , 1333 , 1985 , 1920 , 1145 , 2062 , 2050 , 1632 , 4294967295
0 , 1334 , 1987 , 1920 , 1147 , 2062 , 2050 , 1633 , 4294967295
0 , 1335 , 1988 , 1919 , 1147 , 2062 , 2049 , 1632 , 4294967295
0 , 1336 , 1991 , 1920 , 1149 , 2062 , 2050 , 1633 , 4294967295
0 , 1337 , 1994 , 1920 , 1148 , 2061 , 2050 , 1633 , 4294967295
0 , 1338 , 1998 , 1921 , 1150 , 2060 , 2050 , 1634 , 4294967295
0 , 1339 , 1999 , 1920 , 1147 , 2060 , 2050 , 1632 , 4294967295
0 , 1340 , 1999 , 1921 , 1151 , 2059 , 2050 , 1635 , 4294967295
0 , 1341 , 1999 , 1922 , 1152 , 2059 , 2050 , 1635 , 4294967295
0 , 1342 , 1996 , 1923 , 1152 , 2058 , 2051 , 1635 , 4294967295
0 , 1343 , 1995 , 1923 , 1154 , 2058 , 2051 , 1635 , 4294967295
0 , 1344 , 1990 , 1923 , 1152 , 2059 , 2051 , 1635 , 4294967295
0 , 1345 , 1988 , 1922 , 1154 , 2059 , 2051 , 1636 , 4294967295
0 , 1346 , 1985 , 1921 , 1152 , 2061 , 2051 , 1634 , 4294967295
0 , 1347 , 1985 , 1922 , 1153 , 2062 , 2051 , 1635 , 4294967295
0 , 1348 , 1983 , 1921 , 1149 , 2062 , 2051 , 1633 , 4294967295
0 , 1349 , 1983 , 1922 , 1150 , 2062 , 2051 , 1633 , 4294967295
0 , 1350 , 1985 , 1921 , 1151 , 2062 , 2051 , 1633 , 4294967295
0 , 1351 , 1988 , 1921 , 1153 , 2062 , 2050 , 1635 , 4294967295
0 , 1352 , 1991 , 1921 , 1153 , 2062 , 2050 , 1635 , 4294967295
0 , 1353 , 1994 , 1922 , 1151 , 2061 , 2051 , 1635 , 4294967295
0 , 1354 , 1997 , 1922 , 1153 , 2060 , 2051 , 1635 , 4294967295
0 , 1355 , 1996 , 1922 , 1153 , 2059 , 2051 , 1635 , 4294967295
0 , 1356 , 1999 , 1922 , 1156 , 2059 , 2051 , 1637 , 4294967295
0 , 1357 , 1997 , 1921 , 1154 , 2058 , 2051 , 1636 , 4294967295
0 , 1358 , 1997 , 1923 , 1152 , 2058 , 2051 , 1635 , 4294967295
0 , 1359 , 1994 , 1922 , 1151 , 2058 , 2051 , 1634 , 4294967295
0 , 1360 , 1989 , 1920 , 1151 , 2059 , 2050 , 1635 , 4294967295
0 , 1361 , 1987 , 1919 , 1150 , 2060 , 2050 , 1633 , 4294967295
0 , 1362 , 1984 , 1919 , 1150 , 2061 , 2050 , 1633 , 4294967295
0 , 1363 , 1985 , 1919 , 1148 , 2061 , 2049 , 1631 , 4294967295
0 , 1364 , 1984 , 1919 , 1145 , 2062 , 2049 , 1631 , 4294967295
0 , 1365 , 1986 , 1919 , 1146 , 2062 , 2049 , 1631 , 4294967295
0 , 1366 , 1986 , 1918 , 1146 , 2062 , 2049 , 1631 , 4294967295
0 , 1367 , 1989 , 1919 , 1147 , 2062 , 2049 , 1633 , 4294967295
0 , 1368 , 1993 , 1919 , 1148 , 2062 , 2049 , 1633 , 4294967295
0 , 1369 , 1995 , 1920 , 1148 , 2061 , 2050 , 1634 , 4294967295
0 , 1370 , 1998 , 1920 , 1149 , 2060 , 2050 , 1633 , 4294967295
0 , 1371 , 1997 , 1921 , 1152 , 2059 , 2050 , 1636 , 4294967295
0 , 1372 , 1997 , 1921 , 1153 , 2059 , 2050 , 1636 , 4294967295
0 , 1373 , 1995 , 1922 , 1151 , 2059 , 2051 , 1635 , 4294967295
0 , 1374 , 1994 , 1922 , 1155 , 2059 , 2051 , 1637 , 4294967295
0 , 1375 , 1989 , 1922 , 1152 , 2059 , 2051 , 1634 , 4294967295
0 , 1376 , 1986 , 1921 , 1155 , 2060 , 2050 , 1636 , 4294967295
0 , 1377 , 1985 , 1920 , 1152 , 2061 , 2050 , 1633 , 4294967295
0 , 1378 , 1985 , 1920 , 1153 , 2062 , 2050 , 1634 , 4294967295
0 , 1379 , 1985 , 1920 , 1151 , 2062 , 2050 , 1632 , 4294967295
0 , 1380 , 1985 , 1921 , 1151 , 2062 , 2051 , 1632 , 4294967295
0 , 1381 , 1988 , 1921 , 1153 , 2062 , 2050 , 1633 , 4294967295
0 , 1382 , 1991 , 1920 , 1153 , 2062 , 2050 , 1634 , 4294967295
0 , 1383 , 1994 , 1921 , 1154 , 2062 , 2050 , 1635 , 4294967295
0 , 1384 , 1998 , 1921 , 1152 , 2061 , 2051 , 1634 , 4294967295
0 , 1385 , 1998 , 1921 , 1155 , 2060 , 2051 , 1637 , 4294967295
0 , 1386 , 1998 , 1921 , 1155 , 2059 , 2051 , 1636 , 4294967295
0 , 1387 , 2000 , 1922 , 1157 , 2059 , 2051 , 1638 , 4294967295
0 , 1388 , 1999 , 1922 , 1155 , 2058 , 2051 , 1637 , 4294967295
0 , 1389 , 1998 , 1924 , 1154 , 2058 , 2052 , 1637 , 4294967295
0 , 1390 , 1995 , 1921 , 1152 , 2059 , 2051 , 1636 , 4294967295
0 , 1391 , 1990 , 1920 , 1153 , 2059 , 2051 , 1636 , 4294967295
0 , 1392 , 1988 , 1919 , 1151 , 2060 , 2050 , 1635 , 4294967295
0 , 1393 , 1985 , 1919 , 1151 , 2061 , 2050 , 1634 , 4294967295
0 , 1394 , 1986 , 1919 , 1149 , 2062 , 2050 , 1633 , 4294967295
0 , 1395 , 1986 , 1919 , 1147 , 2062 , 2050 , 1632 , 4294967295
0 , 1396 , 1988 , 1919 , 1147 , 2062 , 2050 , 1633 , 4294967295
0 , 1397 , 1988 , 1917 , 1148 , 2062 , 2049 , 1632 , 4294967295
0 , 1398 , 1991 , 1917 , 1149 , 2062 , 2049 , 1633 , 4294967295
0 , 1399 , 1994 , 1917 , 1150 , 2061 , 2049 , 1633 , 4294967295
0 , 1400 , 1998 , 1919 , 1150 , 2060 , 2050 , 1634 , 4294967295
0 , 1401 , 1999 , 1918 , 1148 , 2060 , 2049 , 1633 , 4294967295
0 , 1402 , 1999 , 1919 , 1152 , 2059 , 2050 , 1635 , 4294967295
0 , 1403 , 1999 , 1919 , 1152 , 2059 , 2050 , 1635 , 4294967295
0 , 1404 , 1996 , 1920 , 1150 , 2058 , 2050 , 1634 , 4294967295
0 , 1405 , 1994 , 1921 , 1151 , 2058 , 2051 , 1636 , 4294967295
0 , 1406 , 1990 , 1923 , 1151 , 2059 , 2052 , 1636 , 4294967295
0 , 1407 , 1989 , 1923 , 1151 , 2059 , 2051 , 1636 , 4294967295
0 , 1408 , 1985 , 1923 , 1151 , 2060 , 2052 , 1637 , 4294967295
0 , 1409 , 1985 , 1925 , 1152 , 2060 , 2052 , 1636 , 4294967295
0 , 1410 , 1984 , 1925 , 1149 , 2062 , 2053 , 1635 , 4294967295
0 , 1411 , 1985 , 1925 , 1150 , 2062 , 2053 , 1636 , 4294967295
0 , 1412 , 1985 , 1923 , 1149 , 2062 , 2052 , 1634 , 4294967295
0 , 1413 , 1988 , 1923 , 1151 , 2062 , 2051 , 1636 , 4294967295
0 , 1414 , 1990 , 1922 , 1151 , 2062 , 2051 , 1636 , 4294967295
0 , 1415 , 1993 , 1923 , 1151 , 2061 , 2051 , 1635 , 4294967295
0 , 1416 , 1995 , 1921 , 1149 , 2060 , 2050 , 1633 , 4294967295
0 , 1417 , 1994 , 1920 , 1152 , 2060 , 2050 , 1634 , 4294967295
0 , 1418 , 1994 , 1920 , 1154 , 2059 , 2049 , 1634 , 4294967295
0 , 1419 , 1994 , 1920 , 1151 , 2059 , 2049 , 1633 , 4294967295
0 , 1420 , 1995 , 1922 , 1153 , 2059 , 2050 , 1636 , 4294967295
0 , 1421 , 1993 , 1925 , 1150 , 2059 , 2052 , 1634 , 4294967295
0 , 1422 , 1993 , 1924 , 1153 , 2059 , 2052 , 1636 , 4294967295
0 , 1423 , 1990 , 1925 , 1152 , 2060 , 2052 , 1635 , 4294967295
0 , 1424 , 1990 , 1926 , 1155 , 2061 , 2053 , 1637 , 4294967295
0 , 1425 , 1989 , 1926 , 1150 , 2061 , 2053 , 1634 , 4294967295
0 , 1426 , 1989 , 1926 , 1153 , 2062 , 2053 , 1637 , 4294967295
0 , 1427 , 1990 , 1926 , 1151 , 2062 , 2053 , 1636 , 4294967295
0 , 1428 , 1992 , 1926 , 1155 , 2062 , 2053 , 1638 , 4294967295
0 , 1429 , 1993 , 1926 , 1155 , 2062 , 2053 , 1638 , 4294967295
0 , 1430 , 1996 , 1925 , 1153 , 2061 , 2053 , 1637 , 4294967295
0 , 1431 , 1999 , 1924 , 1153 , 2060 , 2052 , 1637 , 4294967295
0 , 1432 , 1998 , 1923 , 1152 , 2060 , 2051 , 1637 , 4294967295
0 , 1433 , 1998 , 1922 , 1156 , 2059 , 2051 , 1638 , 4294967295
0 , 1434 , 1997 , 1922 , 1154 , 2059 , 2051 , 1637 , 4294967295
0 , 1435 , 1997 , 1923 , 1155 , 2058 , 2052 , 1639 , 4294967295
0 , 1436 , 1997 , 1925 , 1150 , 2058 , 2053 , 1637 , 4294967295
0 , 1437 , 1996 , 1927 , 1152 , 2058 , 2053 , 1638 , 4294967295
0 , 1438 , 1992 , 1926 , 1148 , 2059 , 2053 , 1635 , 4294967295
0 , 1439 , 1989 , 1927 , 1151 , 2059 , 2054 , 1638 , 4294967295
0 , 1440 , 1989 , 1928 , 1147 , 2061 , 2054 , 1636 , 4294967295
0 , 1441 , 1989 , 1929 , 1147 , 2061 , 2055 , 1636 , 4294967295
0 , 1442 , 1991 , 1929 , 1145 , 2062 , 2055 , 1635 , 4294967295
0 , 1443 , 1991 , 1929 , 1149 , 2062 , 2055 , 1638 , 4294967295
0 , 1444 , 1992 , 1928 , 1149 , 2062 , 2054 , 1637 , 4294967295
0 , 1445 , 1994 , 1928 , 1149 , 2062 , 2054 , 1637 , 4294967295
0 , 1446 , 1996 , 1927 , 1150 , 2061 , 2053 , 1637 , 4294967295
0 , 1447 , 1998 , 1925 , 1147 , 2061 , 2052 , 1635 , 4294967295
0 , 1448 , 1998 , 1924 , 1152 , 2060 , 2052 , 1637 , 4294967295
0 , 1449 , 1998 , 1924 , 1151 , 2059 , 2051 , 1636 , 4294967295
0 , 1450 , 1999 , 1924 , 1152 , 2059 , 2051 , 1637 , 4294967295
0 , 1451 , 1998 , 1924 , 1150 , 2059 , 2052 , 1636 , 4294967295
0 , 1452 , 1996 , 1927 , 1152 , 2059 , 2053 , 1637 , 4294967295
0 , 1453 , 1994 , 1926 , 1152 , 2059 , 2053 , 1636 , 4294967295
0 , 1454 , 1990 , 1926 , 1154 , 2060 , 2053 , 1637 , 4294967295
0 , 1455 , 1991 , 1927 , 1154 , 2061 , 2053 , 1636 , 4294967295
0 , 1456 , 1990 , 1927 , 1153 , 2061 , 2053 , 1636 , 4294967295
0 , 1457 , 1992 , 1928 , 1153 , 2062 , 2054 , 1636 , 4294967295
0 , 1458 , 1991 , 1929 , 1153 , 2062 , 2054 , 1636 , 4294967295
0 , 1459 , 1994 , 1928 , 1156 , 2062 , 2054 , 1637 , 4294967295
0 , 1460 , 1995 , 1927 , 1157 , 2062 , 2053 , 1637 , 4294967295
0 , 1461 , 1997 , 1928 , 1156 , 2062 , 2054 , 1637 , 4294967295
0 , 1462 , 2000 , 1926 , 1154 , 2061 , 2053 , 1636 , 4294967295
0 , 1463 , 2001 , 1926 , 1155 , 2060 , 2053 , 1637 , 4294967295
0 , 1464 , 2001 , 1925 , 1156 , 2059 , 2052 , 1638 , 4294967295
0 , 1465 , 1999 , 1925 , 1158 , 2059 , 2052 , 1638 , 4294967295
0 , 1466 , 1997 , 1925 , 1158 , 2059 , 2052 , 1638 , 4294967295
0 , 1467 , 1994 , 1926 , 1153 , 2059 , 2053 , 1636 , 4294967295
0 , 1468 , 1993 , 1925 , 1153 , 2059 , 2052 , 1637 , 4294967295
0 , 1469 , 1987 , 1924 , 1150 , 2059 , 2051 , 1634 , 4294967295
0 , 1470 , 1986 , 1922 , 1152 , 2060 , 2051 , 1636 , 4294967295
0 , 1471 , 1984 , 1922 , 1149 , 2061 , 2051 , 1634 , 4294967295
0 , 1472 , 1985 , 1923 , 1150 , 2062 , 2051 , 1635 , 4294967295
0 , 1473 , 1985 , 1922 , 1149 , 2062 , 2051 , 1633 , 4294967295
0 , 1474 , 1987 , 1922 , 1151 , 2062 , 2051 , 1634 , 4294967295
0 , 1475 , 1988 , 1920 , 1151 , 2062 , 2050 , 1634 , 4294967295
0 , 1476 , 1990 , 1920 , 1151 , 2061 , 2050 , 1634 , 4294967295
0 , 1477 , 1993 , 1920 , 1153 , 2061 , 2050 , 1635 , 4294967295
0 , 1478 , 1995 , 1922 , 1152 , 2060 , 2051 , 1635 , 4294967295
0 , 1479 , 1996 , 1922 , 1156 , 2060 , 2051 , 1636 , 4294967295
0 , 1480 , 1994 , 1923 , 1156 , 2060 , 2051 , 1636 , 4294967295
0 , 1481 , 1995 , 1923 , 1156 , 2060 , 2051 , 1636 , 4294967295
0 , 1482 , 1994 , 1924 , 1154 , 2060 , 2052 , 1635 , 4294967295
0 , 1483 , 1993 , 1924 , 1156 , 2060 , 2052 , 1637 , 4294967295
0 , 1484 , 1992 , 1924 , 1153 , 2060 , 2052 , 1635 , 4294967295
0 , 1485 , 1992 , 1925 , 1153 , 2061 , 2052 , 1636 , 4294967295
0 , 1486 , 1991 , 1924 , 1153 , 2061 , 2052 , 1636 , 4294967295
0 , 1487 , 1991 , 1923 , 1154 , 2061 , 2051 , 1637 , 4294967295
0 , 1488 , 1992 , 1922 , 1154 , 2061 , 2051 , 1637 , 4294967295
0 , 1489 , 1991 , 1923 , 1150 , 2061 , 2051 , 1635 , 4294967295
0 , 1490 , 1993 , 1921 , 1149 , 2060 , 2051 , 1634 , 4294967295
0 , 1491 , 1992 , 1921 , 1149 , 2060 , 2051 , 1634 , 4294967295
0 , 1492 , 1992 , 1920 , 1151 , 2060 , 2050 , 1636 , 4294967295
0 , 1493 , 1992 , 1919 , 1150 , 2060 , 2050 , 1635 , 4294967295
0 , 1494 , 1992 , 1921 , 1149 , 2060 , 2050 , 1634 , 4294967295
0 , 1495 , 1990 , 1921 , 1148 , 2060 , 2050 , 1634 , 4294967295
0 , 1496 , 1990 , 1920 , 1151 , 2060 , 2050 , 1635 , 4294967295
0 , 1497 , 1989 , 1921 , 1152 , 2061 , 2050 , 1635 , 4294967295
0 , 1498 , 1988 , 1922 , 1151 , 2061 , 2050 , 1635 , 4294967295
0 , 1499 , 1990 , 1922 , 1149 , 2061 , 2051 , 1634 , 4294967295
0 , 1500 , 1990 , 1923 , 1150 , 2061 , 2052 , 1634 , 4294967295
0 , 1501 , 1991 , 1922 , 1154 , 2061 , 2051 , 1636 , 4294967295
0 , 1502 , 1992 , 1922 , 1154 , 2061 , 2050 , 1636 , 4294967295
0 , 1503 , 1993 , 1922 , 1152 , 2060 , 2051 , 1636 , 4294967295
0 , 1504 , 1994 , 1922 , 1150 , 2060 , 2051 , 1634 , 4294967295
0 , 1505 , 1994 , 1922 , 1152 , 2060 , 2051 , 1635 , 4294967295
0 , 1506 , 1993 , 1921 , 1154 , 2060 , 2051 , 1636 , 4294967295
0 , 1507 , 1993 , 1922 , 1154 , 2060 , 2051 , 1636 , 4294967295
0 , 1508 , 1993 , 1923 , 1151 , 2060 , 2051 , 1635 , 4294967295
0 , 1509 , 1992 , 1923 , 1151 , 2317 , 2051 , 1635 , 4294967295
0 , 1510 , 1991 , 1921 , 1153 , 2060 , 2051 , 1635 , 4294967295
0 , 1511 , 1990 , 1922 , 1154 , 2060 , 2051 , 1636 , 4294967295
0 , 1512 , 1991 , 1923 , 1152 , 2060 , 2051 , 1635 , 4294967295
0 , 1513 , 1991 , 1924 , 1151 , 2060 , 2052 , 1635 , 4294967295
0 , 1514 , 1991 , 1924 , 1152 , 2060 , 2052 , 1635 , 4294967295
0 , 1515 , 1991 , 1923 , 1154 , 2060 , 2051 , 1636 , 4294967295
0 , 1516 , 1992 , 1923 , 1153 , 2060 , 2051 , 1636 , 4294967295
0 , 1517 , 1992 , 1923 , 1151 , 2060 , 2051 , 1635 , 4294967295
0 , 1518 , 1992 , 1923 , 1151 , 2060 , 2051 , 1635 , 4294967295
0 , 1519 , 1992 , 1923 , 1152 , 2060 , 2051 , 1636 , 4294967295
0 , 1520 , 1992 , 1924 , 1154 , 2060 , 2051 , 1637 , 4294967295
0 , 1521 , 1993 , 1924 , 1153 , 2060 , 2051 , 1636 , 4294967295
0 , 1522 , 1993 , 1925 , 1151 , 2060 , 2052 , 1636 , 4294967295
0 , 1523 , 1992 , 1925 , 1151 , 2061 , 2052 , 1636 , 4294967295
0 , 1524 , 1992 , 1924 , 1153 , 2061 , 2051 , 1636 , 4294967295
0 , 1525 , 1992 , 1923 , 1152 , 2061 , 2051 , 1636 , 4294967295
0 , 1526 , 1992 , 1924 , 1151 , 2061 , 2051 , 1636 , 4294967295
0 , 1527 , 1993 , 1924 , 1150 , 2061 , 2051 , 1635 , 4294967295
0 , 1528 , 1993 , 1924 , 1152 , 2061 , 2051 , 1636 , 4294967295
0 , 1529 , 1993 , 1923 , 1153 , 2061 , 2051 , 1636 , 4294967295
0 , 1530 , 1993 , 1923 , 1152 , 2061 , 2051 , 1636 , 4294967295
0 , 1531 , 1994 , 1924 , 1151 , 2060 , 2051 , 1636 , 4294967295
0 , 1532 , 1994 , 1923 , 1152 , 2060 , 2051 , 1636 , 4294967295
0 , 1533 , 1994 , 1923 , 1153 , 2060 , 2051 , 1636 , 4294967295
0 , 1534 , 1994 , 1923 , 1152 , 2060 , 2051 , 1636 , 4294967295
0 , 1535 , 1994 , 1923 , 1152 , 2060 , 2051 , 1635 , 4294967295
0 , 1536 , 1993 , 1923 , 1151 , 2060 , 2052 , 1635 , 4294967295
0 , 1537 , 1992 , 1923 , 1152 , 2060 , 2051 , 1636 , 4294967295
0 , 1538 , 1992 , 1923 , 1152 , 2060 , 2051 , 1636 , 4294967295
0 , 1539 , 1992 , 1924 , 1152 , 2318 , 2052 , 1636 , 4294967295
0 , 1540 , 1992 , 1924 , 1151 , 2061 , 2052 , 1635 , 4294967295
0 , 1541 , 1992 , 1923 , 1151 , 2061 , 2052 , 1635 , 4294967295
0 , 1542 , 1992 , 1923 , 1152 , 2061 , 2052 , 1635 , 4294967295
0 , 1543 , 1993 , 1923 , 1153 , 2061 , 2051 , 1635 , 4294967295
0 , 1544 , 1993 , 1923 , 1153 , 2061 , 2051 , 1635 , 4294967295
0 , 1545 , 1995 , 1923 , 1152 , 2061 , 2052 , 1635 , 4294967295
0 , 1546 , 1995 , 1923 , 1152 , 2060 , 2052 , 1635 , 4294967295
0 , 1547 , 1995 , 1922 , 1153 , 2060 , 2051 , 1635 , 4294967295
0 , 1548 , 1995 , 1922 , 1153 , 2060 , 2051 , 1635 , 4294967295
0 , 1549 , 1994 , 1922 , 1153 , 2060 , 2051 , 1635 , 4294967295
0 , 1550 , 1992 , 1922 , 1152 , 2060 , 2051 , 1635 , 4294967295
0 , 1551 , 1992 , 1923 , 1151 , 2060 , 2051 , 1635 , 4294967295
0 , 1552 , 1991 , 1922 , 1152 , 2060 , 2051 , 1635 , 4294967295
0 , 1553 , 1990 , 1922 , 1152 , 2061 , 2051 , 1635 , 4294967295
0 , 1554 , 1990 , 1922 , 1152 , 2061 , 2051 , 1635 , 4294967295
0 , 1555 , 1990 , 1923 , 1151 , 2061 , 2051 , 1635 , 4294967295
0 , 1556 , 1991 , 1923 , 1151 , 2061 , 2051 , 1635 , 4294967295
0 , 1557 , 1992 , 1923 , 1152 , 2061 , 2051 , 1635 , 4294967295
0 , 1558 , 1993 , 1923 , 1153 , 2061 , 2051 , 1635 , 4294967295
0 , 1559 , 1993 , 1922 , 1152 , 2060 , 2051 , 1635 , 4294967295
0 , 1560 , 1994 , 1922 , 1152 , 2060 , 2051 , 1635 , 4294967295
0 , 1561 , 1994 , 1922 , 1152 , 2060 , 2051 , 1635 , 4294967295
0 , 1562 , 1994 , 1923 , 1153 , 2060 , 2051 , 1636 , 4294967295
0 , 1563 , 1993 , 1923 , 1153 , 2060 , 2051 , 1635 , 4294967295
0 , 1564 , 1993 , 1923 , 1151 , 2060 , 2051 , 1635 , 4294967295
0 , 1565 , 1992 , 1922 , 1151 , 2060 , 2051 , 1635 , 4294967295
0 , 1566 , 1991 , 1922 , 1152 , 2061 , 2051 , 1635 , 4294967295
0 , 1567 , 1991 , 1922 , 1153 , 2061 , 2052 , 1635 , 4294967295
0 , 1568 , 1992 , 1923 , 1152 , 2061 , 2052 , 1635 , 4294967295
0 , 1569 , 1992 , 1923 , 1152 , 2061 , 2052 , 1635 , 4294967295
0 , 1570 , 1993 , 1923 , 1152 , 2061 , 2051 , 1635 , 4294967295
0 , 1571 , 1993 , 1923 , 1153 , 2061 , 2051 , 1636 , 4294967295
0 , 1572 , 1993 , 1922 , 1154 , 2060 , 2051 , 1636 , 4294967295
0 , 1573 , 1993 , 1923 , 1153 , 2060 , 2051 , 1636 , 4294967295
0 , 1574 , 1993 , 1923 , 1153 , 2060 , 2051 , 1635 , 4294967295
0 , 1575 , 1993 , 1923 , 1153 , 2060 , 2051 , 1635 , 4294967295
0 , 1576 , 1993 , 1923 , 1153 , 2060 , 2051 , 1636 , 4294967295
0 , 1577 , 1992 , 1923 , 1153 , 2060 , 2051 , 1636 , 4294967295
0 , 1578 , 1992 , 1923 , 1152 , 2061 , 2051 , 1635 , 4294967295
0 , 1579 , 1991 , 1923 , 1152 , 2061 , 2051 , 1635 , 4294967295
0 , 1580 , 1991 , 1923 , 1153 , 2061 , 2051 , 1635 , 4294967295
0 , 1581 , 1991 , 1922 , 1153 , 2061 , 2051 , 1635 , 4294967295
0 , 1582 , 1991 , 1922 , 1153 , 2061 , 2051 , 1635 , 4294967295
0 , 1583 , 1992 , 1922 , 1153 , 2061 , 2051 , 1635 , 4294967295
0 , 1590 , 1993 , 1922 , 1152 , 2060 , 2051 , 1635 , 4294967295
